debit_memo,product,ndc,manufacturer,ask_price,received_price,Percentage Returned,Full/partial,Ask Date,Receive Date,Method,Confidence,Pharmacy Name,Status
DEL0918AKE49884,Clomiphene Citrate,49884-0701-55,Par Pharmaceutical Inc,21.85,,,Full,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE49884,Clomiphene Citrate,49884-0701-55,Par Pharmaceutical Inc,21.85,,,Full,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE50383,Lidocaine and Prilocaine,50383-0667-30,Hi-Tech Pharmacal Co.; Inc.,40.38,,,Full,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE50458,INVOKAMET XR,50458-0941-01,Janssen Pharmaceuticals; Inc.,446,,,Full,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE50458,Ortho Tri Cyclen,50458-0191-15,Janssen Pharmaceuticals; Inc.,290.82,,,Partial,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE57664,ISOSORBIDE DINITRATE,57664-0600-88,Caraco Pharmaceutical Laboratories Ltd.,189,,,Full,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE57664,ISOSORBIDE DINITRATE,57664-0600-88,Caraco Pharmaceutical Laboratories Ltd.,189,,,Full,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE58914,Rectiv,58914-0301-80,Aptalis Pharma US; Inc.,592.8,,,Full,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE59467,MITIGARE,59467-0318-01,Hikma Americas; Inc.,580.75,,,Partial,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE60505,Fluticasone Propionate,60505-0829-01,Apotex Corp.,4.15,,,Full,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE62856,Aricept,62856-0246-30,Eisai Inc.,506.1,,,Full,09/26/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE64380,Acarbose,64380-0759-06,Strides Arcolab Limited,39.3,,,Full,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE64764,Amitiza,64764-0080-60,Takeda Pharmaceuticals America; Inc.,360.16,,,Full,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE64764,Prevacid,64764-0046-13,Takeda Pharmaceuticals America; Inc.,134.28,,,Full,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE64764,Amitiza,64764-0080-60,Takeda Pharmaceuticals America; Inc.,360.16,,,Partial,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE64764,Amitiza,64764-0080-60,Takeda Pharmaceuticals America; Inc.,360.16,,,Partial,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE65162,Valsartan,65162-0838-09,Amneal Pharmaceuticals of New York; LLC,21,,,Full,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE66685,Amoxicillin and Clavulanat,66685-1012-00,Sandoz Inc,10.26,,,Full,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE68012,Glumetza,68012-0003-16,Santarus; Inc.,10019.7,,,Full,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE68012,Glumetza,68012-0003-16,Santarus; Inc.,10019.7,,,Partial,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE68180,rifabutin,68180-0285-01,Lupin Pharmaceuticals; Inc.,1637.46,,,Partial,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE68180,Fenofibrate,68180-0363-09,Lupin Pharmaceuticals; Inc.,162.55,,,Partial,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE68382,Fenofibrate,68382-0228-16,Zydus Pharmaceuticals USA Inc,130.62,,,Full,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE68382,topiramate,68382-0005-14,Zydus Pharmaceuticals USA Inc,75.53,,,Full,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE68382,Fenofibrate,68382-0228-16,Zydus Pharmaceuticals USA Inc,130.62,,,Partial,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKE68462,Fluconazole,68462-0104-30,Glenmark Generics Inc.; USA,82.11,,,Full,09/10/2018,,,,Woodside Pharmacy,UNMATCHED
DEL0918AKL00054,Letrozole,00054-0269-13,Roxane Laboratories; Inc.,3.4,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL00085,Dulera,00085-7206-01,Merck Sharp & Dohme Corp.,302.17,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL00093,Pentoxifylline,00093-5116-01,Teva Pharmaceuticals USA Inc,34.23,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL00093,Mirtazapine,00093-7206-56,Teva Pharmaceuticals USA Inc,5.36,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL00093,OXYBUTYNIN CHLORID,00093-5206-01,Teva Pharmaceuticals USA Inc,234.28,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL00093,Mirtazapine,00093-7206-56,Teva Pharmaceuticals USA Inc,5.36,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL00115,Lidocaine and Prilocaine,00115-1468-45,Global Pharmaceuticals; Division of Impax Laborato,30.88,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL00143,Amoxicillin,00143-9889-15,West-Ward Pharmaceutical Corp,4.42,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL00173,ADVAIR,00173-0695-00,GlaxoSmithKline LLC,307.7,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL00173,FLOVENT,00173-0718-20,GlaxoSmithKline LLC,176.37,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL00186,SYMBICORT,00186-0372-20,AstraZeneca LP,269.47,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL00228,Carbidopa and levodopa,00228-2539-96,Actavis Pharma; Inc.,276.51,,,Partial,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL00310,CRESTOR,00310-0754-30,AstraZeneca Pharmaceuticals LP,253.21,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL00378,Dicyclomine Hydrochloride,00378-1620-01,Mylan Pharmaceuticals Inc.,26.99,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL00472,Permethrin,00472-0242-60,Actavis Mid Atlantic LLC,66.88,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL00555,Cryselle,00555-9049-58,Barr Laboratories Inc.,105,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL00591,Valsartan and hydrochlorot,00591-2316-19,Watson Laboratories; Inc.,17.09,,,Partial,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL00591,Silver Sulfadiazene,00591-0810-55,Watson Laboratories; Inc.,14.49,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL00603,Orsythia,00603-7634-49,Qualitest Pharmaceuticals,33.99,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL13668,PIOGLITAZONEHYDROCV,13668-0120-90,Torrent Pharmaceuticals Limited,1046.41,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL16252,Rosuvastatin Calcium,16252-0617-90,Actavis Pharma; Inc.,13.83,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL16252,Rosuvastatin Calcium,16252-0617-30,Actavis Pharma; Inc.,13.49,,,Partial,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL16571,ciprofloxacin,16571-0411-10,Rising Pharmaceuticals; Inc.,30.4,,,Partial,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL16729,Escitalopram,16729-0170-01,Accord Healthcare Inc.,12.49,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL16729,Bicalutamide,16729-0023-10,Accord Healthcare Inc.,12,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL17478,Atropine,17478-0215-05,Akorn; Inc.,49.81,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL31722,Aripiprazole,31722-0820-30,Camber Pharmaceuticals Inc.,43.23,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL42043,cephalexin,42043-0140-01,OrchidPharma Inc,12.54,,,Full,02/11/2019,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL43199,Fluocinonide,43199-0031-60,County Line Pharmaceuticals; LLC,64.32,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL43547,Paroxetine,43547-0350-11,Solco Healthcare US; LLC,109.99,,,Partial,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL49884,Diltiazem Hydrochloride,49884-0831-05,Par Pharmaceutical; Inc.,617.51,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL50742,CYPROHEPTADINE,50742-0190-01,Ingenus Pharmaceuticals LLC,62.46,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL51991,Estradiol / Norethindrone,51991-0474-28,Breckenridge Pharmaceutical; Inc.,96.89,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL52565,Triamcinolone Acetonide,52565-0014-80,Teligent Pharma; Inc.,9.91,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL57664,Digoxin,57664-0441-88,Sun Pharmaceutical Industries; Inc.,138.65,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL59762,clindamycin phosphate,59762-3743-02,Greenstone LLC,118.25,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL59762,Glipizide,59762-0541-01,Greenstone LLC,16,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL60505,Mirtazapine,60505-0247-01,Apotex Corp.,2.09,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL60505,Epinastine Hydrochloride,60505-0584-01,Apotex Corp.,81.31,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL65162,Naproxen,65162-0188-10,Amneal Pharmaceuticals of New York; LLC,6.86,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL65162,Benazepril Hydrochloride,65162-0751-10,Amneal Pharmaceuticals of New York; LLC,15.43,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL66993,Raloxifene Hydrochloride,66993-0661-30,Prasco Laboratories,169.1,,,Full,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL68180,Fenofibrate,68180-0362-09,Lupin Pharmaceuticals; Inc.,54.18,,,Partial,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL68382,glyburide and metformin h,68382-0654-05,Zydus Pharmaceuticals (USA) Inc.,97.4,,,Partial,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKL69097,ATORVASTATIN CALCIU,69097-0899-15,Cipla USA Inc.,360,,,Partial,09/17/2018,,,,Chino Medical Pharmacy,UNMATCHED
DEL0918AKM00023,Alphagan P,00023-9321-10,Allergan; Inc.,283.43,,,Full,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM00054,Imipramine Pamoate,00054-0275-13,West-Ward Pharmaceuticals Corp.,286,,,Full,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM00078,Diovan,00078-0360-34,Novartis Pharmaceuticals Corporation,880.4,,,Full,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM00093,Prochlorperazine Maleate,00093-9643-01,Teva Pharmaceuticals USA; Inc.,7.79,,,Full,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM00173,Advair,00173-0695-00,GlaxoSmithKline LLC,307.7,,,Full,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM00228,Diltiazem Hydrochloride,00228-2918-09,Actavis Pharma; Inc.,555.47,,,Partial,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM00310,Crestor,00310-0755-90,AstraZeneca Pharmaceuticals LP,759.6,,,Partial,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM00310,Seroquel,00310-0275-10,AstraZeneca Pharmaceuticals LP,388.51,,,Partial,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM00310,Seroquel,00310-0271-10,AstraZeneca Pharmaceuticals LP,666.7,,,Partial,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM00378,Desogestrel And Ethinyl,00378-7296-53,Mylan Pharmaceuticals Inc.,15.45,,,Full,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM00472,Albuterol Sulfate,00472-0825-16,Actavis Pharma; Inc.,18.6,,,Partial,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM00591,Prednisone,00591-5442-10,Actavis Pharma; Inc.,218.18,,,Partial,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM00591,Glipizide,00591-0845-10,Actavis Pharma; Inc.,286.62,,,Partial,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM00591,Terconazole,00591-3196-89,Actavis Pharma; Inc.,30.72,,,Full,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM00591,Metronidazole,00591-2521-01,Actavis Pharma; Inc.,26,,,Partial,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM00591,Guanfacine,00591-0453-01,Actavis Pharma; Inc.,27.17,,,Partial,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM00955,Enoxaparin Sodium,00955-1004-10,Winthrop U.S.,30.6,,,Partial,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM10370,Dutasteride And Tamsulos,10370-0280-11,Par Pharmaceutical; Inc.,111.66,,,Full,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM24658,Gemfibrozil,24658-0260-05,PuraCap Laboratories LLC dba Blu Pharmaceuticals,54.26,,,Partial,12/13/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM43547,Risperidone,43547-0340-50,Solco Healthcare US; LLC,7.99,,,Partial,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM43547,Risperidone,43547-0340-50,Solco Healthcare US; LLC,7.99,,,Partial,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM49502,Epipen Jr,49502-0501-02,Mylan Specialty L.P.,590.65,,,Full,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM53746,Ranitidine,53746-0254-02,Amneal Pharmaceuticals of New York; LLC,37.42,,,Full,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM54505,Epinephrine,54505-0102-02,Lineage Therapeutics Inc,354.16,,,Full,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM54838,Hydroxyzine Hydrochloride,54838-0502-80,Lannett Company; Inc.,30.5,,,Full,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM59746,Prednisone,59746-0172-06,JUBILANT CADISTA PHARMACEUTICALS INC.,1.05,,,Full,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM60505,Bupropion Hydrochloride,60505-0157-01,Apotex Corp,70.48,,,Full,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM64380,Dutasteride,64380-0763-04,Strides Shasun Limited,18.95,,,Full,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM64980,Chloroquine Phosphate,64980-0178-02,Rising Pharmaceuticals; Inc.,180.83,,,Partial,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM65862,Escitalopram,65862-0375-01,Aurobindo Pharma Limited,16.95,,,Full,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM68180,Simvastatin,68180-0464-03,Lupin Pharmaceuticals; Inc.,116.63,,,Full,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM68180,Duloxetine,68180-0297-06,Lupin Pharmaceuticals; Inc.,93.18,,,Full,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM68180,Trandolapril,68180-0568-01,Lupin Pharmaceuticals; Inc.,29.91,,,Partial,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM68180,Ramipril,68180-0590-01,Lupin Pharmaceuticals; Inc.,40.24,,,Full,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKM69097,Gabapentin,69097-0811-12,Cipla USA Inc.,137.47,,,Partial,09/17/2018,,,,TLC Express Pharmacy,UNMATCHED
DEL0918AKN00603,Isosorbide Mononitrate,00603-4112-21,Par Pharmaceutical,51.96,,,Full,09/13/2018,,,,D K Pharmacy,UNMATCHED
DEL0918AKU43547,Benazepril Hydrochloride,43547-0335-10,Solco healthcare U.S.; LLC,3.56,,,Partial,09/13/2018,,,,D K Pharmacy,UNMATCHED
DEL0918AKU43547,Valsartan And Hydrochloro,43547-0315-09,Solco healthcare U.S.; LLC,16.94,,,Full,09/13/2018,,,,D K Pharmacy,UNMATCHED
DEL0918AKU43547,Valsartan And Hydrochloro,43547-0312-09,Solco healthcare U.S.; LLC,11.13,,,Full,09/13/2018,,,,D K Pharmacy,UNMATCHED
DEL0918AKU43547,Valsartan And Hydrochloro,43547-0311-09,Solco healthcare U.S.; LLC,9.99,,,Partial,09/13/2018,,,,D K Pharmacy,UNMATCHED
DEL0918AKN69097,Darifenacin,69097-0432-02,Cipla USA Inc.,270.93,,,Partial,09/13/2018,,,,D K Pharmacy,UNMATCHED
DEL0918AKR00002,Cialis,00002-4463-30,Eli Lilly and Company,1944.89,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00002,Zyprexa,00002-4415-30,Eli Lilly and Company,885.25,,,Partial,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00002,Effient,00002-5123-30,Eli Lilly and Company,445.46,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00046,Premarin,00046-1104-81,Wyeth Pharmaceuticals Inc.; a subsidiary of Pfizer,519.72,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00054,Lidocaine Viscous,00054-3500-49,West-Ward Pharmaceuticals Corp.,7.18,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00054,Dexamethasone,00054-3177-63,West-Ward Pharmaceuticals Corp.,15.18,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00065,Vigamox,00065-4013-03,Alcon Laboratories; Inc.,159.42,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00065,Ciprodex,00065-8533-02,Alcon Laboratories; Inc.,212.17,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00069,Chantix,00069-0468-56,Pfizer Laboratories Div Pfizer Inc,389.42,,,Partial,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00085,Asmanex,00085-1341-01,Merck Sharp & Dohme Corp.,312.6,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00093,Aripiprazole,00093-7583-56,Teva Pharmaceuticals USA; Inc.,1035.32,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00143,Amoxicillin And Clavulanat,00143-9981-50,West-Ward Pharmaceutical Corp,5.13,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00299,Oracea,00299-3822-30,Galderma Laboratories; L.P.,683.63,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00378,Drospirenone And Ethinyl,00378-7300-53,Mylan Pharmaceuticals Inc.,16.25,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00472,Clobetasol Propionate,00472-0402-50,Actavis Pharma; Inc.,156.8,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00527,Fluphenazine Hydrochlorid,00527-1790-01,Lannett Company; Inc.,508.48,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00555,Portia,00555-9020-58,Teva Pharmaceuticals USA; Inc.,48.36,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00591,Metronidazole,00591-2521-25,Actavis Pharma; Inc.,63.83,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00591,Sulindac,00591-5661-01,Actavis Pharma; Inc.,21,,,Partial,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00591,Sulindac,00591-5661-01,Actavis Pharma; Inc.,21,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00591,Verapamil Hydrochloride,00591-2886-01,Actavis Pharma; Inc.,395.51,,,Partial,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00591,Pioglitazone Hydrochloride,00591-3206-30,Actavis Pharma; Inc.,15.08,,,Partial,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00591,Paliperidone,00591-3693-30,Actavis Pharma; Inc.,859.13,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00591,Verapamil Hydrochloride,00591-0404-01,Actavis Pharma; Inc.,13.04,,,Partial,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00591,Amlodipine And Benazepri,00591-3759-01,Actavis Pharma; Inc.,53.3,,,Partial,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00603,Tri-previfem,00603-7663-17,Par Pharmaceutical,40.62,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00781,Tri-estarylla,00781-4060-15,Sandoz Inc,86.25,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR00781,Syeda,00781-5658-15,Sandoz Inc,39.6,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR16252,Rosuvastatin Calcium,16252-0618-30,Actavis Pharma; Inc.,13.49,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR16477,Hemmorex-hc,16477-0201-12,Laser Pharmaceuticals; LLC,126.34,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR16714,Cefdinir,16714-0393-01,NorthStar Rx LLC,99.48,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR16714,Tri-linyah,16714-0363-04,NorthStar Rx LLC,235.92,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR24208,Neomycin And Polymyxin,24208-0785-55,Bausch & Lomb Incorporated,49.44,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR45802,Econazole Nitrate,45802-0466-35,Perrigo New York Inc,82.65,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR45802,Nystatin,45802-0048-11,Perrigo New York Inc,13.67,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR50458,Xarelto,50458-0580-30,Janssen Pharmaceuticals; Inc.,406.71,,,Partial,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR51525,Hyoscyamine,51525-0112-01,Wallace Pharmaceuticals Inc.,52.65,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR51525,Hyoscyamine,51525-0112-01,Wallace Pharmaceuticals Inc.,52.65,,,Partial,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR52565,Econazole Nitrate,52565-0022-85,Teligent Pharma; Inc.,203.27,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR52565,Fluocinolone Acetonide,52565-0031-15,Teligent Pharma; Inc.,24.43,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR54838,Ranitidine,54838-0550-80,Lannett Company; Inc.,14.85,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR55111,Fluconazole,55111-0146-30,Dr. Reddy's Laboratories Limited,33.57,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR58914,Carafate,58914-0170-14,Allergan; Inc.,185.49,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR58914,Carafate,58914-0170-14,Allergan; Inc.,185.49,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR58914,Carafate,58914-0170-14,Allergan; Inc.,185.49,,,Partial,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR59148,Abilify,59148-0010-13,Otsuka America Pharmaceutical; Inc.,1261.35,,,Partial,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR61570,Altace,61570-0112-01,Pfizer Laboratories Div Pfizer Inc,607.26,,,Partial,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR65597,Benicar,65597-0104-30,Daiichi Sankyo Inc.,282.42,,,Partial,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR65649,Diuril,65649-0311-12,Salix Pharmaceuticals; Inc,66.91,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR67877,Rizatriptan Benzoate,67877-0262-18,Ascend Laboratories; LLC,11.75,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR68180,Duloxetine,68180-0296-06,Lupin Pharmaceuticals; Inc.,45.6,,,Partial,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKR69097,Quinapril And HydrochloroI,69097-0829-05,Cipla USA Inc.,54.82,,,Full,09/17/2018,,,,Medical Center Pharmacy,UNMATCHED
DEL0918AKU00054,Risperidone,00054-0063-44,West-Ward Pharmaceuticals Corp,28.5,,,Full,09/13/2018,,,,D K Pharmacy,UNMATCHED
DEL0918AKU00310,Crestor,00310-0751-90,AstraZeneca Pharmaceuticals LP,759.6,,,Partial,09/13/2018,,,,D K Pharmacy,UNMATCHED
DEL0918AKU13668,Rabeprazole Sodium,13668-0107-30,Torrent Pharmaceuticals Limited,20.17,,,Full,09/13/2018,,,,D K Pharmacy,UNMATCHED
DEL0918AKU43547,Valsartan And Hydrochloro,43547-0315-09,Solco Healthcare US; LLC,16.94,,,Full,09/13/2018,,,,D K Pharmacy,UNMATCHED
